X,Y
-0.007938114100559383,-0.016425638429453944
-0.01712732574391804,0.003785928349149304
-0.02660124361685997,-0.05280188670583532
-0.029310546076605236,-0.049373486116764315
-0.025751550787183695,-0.06246345856280329
-0.04453080807557572,-0.06398227712632526
-0.03700017524392921,-0.07344448956391399
-0.025294078425404928,-0.0944224600644244
-0.03602710427746204,-0.10553208767378072
-0.06320501776131786,-0.1053376384671839
-0.06920192953341191,-0.08150496453646547
-0.06430835974054055,-0.08457520815330026
-0.06582296664150242,-0.10403982447553653
-0.08390099886289464,-0.09167192837831259
-0.06799903063592755,-0.1062474454557753
-0.06451341192990091,-0.13403699577986983
-0.03301597413780534,-0.12917980669562282
-0.049937962088381485,-0.12847652421103514
-0.04438930709237068,-0.1629276554910426
-0.06943068356794505,-0.14115606419815585
-0.08729428611223591,-0.13589234913732418
-0.08166162041792407,-0.1302085943435848
-0.061408487956376455,-0.13345087241431472
-0.07634976551997043,-0.14241991397837347
-0.0929124910028406,-0.15168143661707872
-0.10057546164385911,-0.16438915402859244
-0.12603996603103618,-0.18046252865686416
-0.1019832189511109,-0.14180213127030314
-0.10188979228513736,-0.11495875839280024
-0.11753862697580714,-0.08678452938229465
-0.08682391312886015,-0.0872664972334996
-0.08206328137102467,-0.05478599448211302
-0.08449450990586213,-0.04040683420937741
-0.06185336570548834,-0.03400959558524466
-0.11597841405668224,-0.032822297062474984
-0.14043222223442403,-0.019095021159057722
-0.12493802888369936,-0.03181277777124552
-0.11570281422119309,-0.06832544952186079
-0.08692170187298134,-0.09325962887828704
-0.07172679316041412,-0.10400291668202459
-0.05924619148969093,-0.11171645025501839
-0.04577452344836698,-0.13057185769864832
-0.0327259980610494,-0.1274916552974135
-0.01054667035614643,-0.1279515417702652
-0.006450630503640826,-0.1364118587927285
0.019128240546904127,-0.13176417452457248
0.03813456447100633,-0.10761956394198605
0.05254857879218422,-0.11304420163806857
0.04822412933067272,-0.10484603590564803
0.07414453076222086,-0.09449028962620377
0.10627407353884813,-0.1085576680184882
