X,Y,committor
-1.49457985888613,0.734302541531293,0.128383103364696
-1.49457985860713,0.707095551295603,0.13156539017599
-1.49457985827928,0.679888561121513,0.134736837131344
-1.49457985783158,0.652681571072791,0.137902095257167
-1.49457985716506,0.625474581243941,0.141068258977076
-1.49457985613424,0.598267591778845,0.144244774923392
-1.49457985452003,0.571060602898948,0.147443295048082
-1.49457985199013,0.543853614945574,0.150677472604025
-1.49457984804121,0.516646628443142,0.153962694347547
-1.49457984191501,0.489439644192992,0.157315737106748
-1.49457983247739,0.46223266341176,0.160754333380792
-1.49457981804556,0.435025687934076,0.16429663088881
-1.49457979614324,0.407818720507432,0.167960536918929
-1.49457976315679,0.380611765218032,0.171762951248863
-1.49457971385623,0.353404828101142,0.175718911243538
-1.49457964073355,0.326197918008764,0.179840697299199
-1.49457953309612,0.298991047832124,0.18413697149126
-1.49457937583455,0.27178423620728,0.188612040578305
-1.49457914776187,0.244577509868983,0.193265339545842
-1.49457881939465,0.217370906860384,0.198091218753277
-1.49457835001516,0.190164480852074,0.203079085868745
-1.49457768382054,0.162958306869781,0.208213907957902
-1.49457674492856,0.13575248876961,0.213477028767728
-1.49457543097418,0.108547168823711,0.21884721274122
-1.49457360499932,0.0813425397737434,0.224301800228085
-1.49457108531314,0.0541388596543917,0.229817852650543
-1.49456763299161,0.026936469554205,0.235373181152376
-1.49456293670891,-0.000264185778533561,0.240947181770753
-1.49455659468789,-0.0274625350280682,0.246521436258815
-1.49454809380249,-0.0546578563733671,0.252080072433481
-1.49453678641511,-0.0818492548753417,0.257609905595263
-1.49452186660958,-0.109035644963295,0.263100400376041
-1.49450234926701,-0.136215743292524,0.268543500184821
-1.49447705783275,-0.163388078155337,0.273933370903078
-1.49444462912203,-0.190551020710969,0.279266099098243
-1.49440354521055,-0.21770283865003,0.284539375239485
-1.4943522018585,-0.244841762279702,0.289752181316867
-1.49428901674637,-0.27196603534494,0.294904492012963
-1.49421256217821,-0.299073901731351,0.299996992389276
-1.49412166647093,-0.326163467055198,0.305030817888975
-1.49401536720779,-0.353232393088418,0.310007338013902
-1.49389255934682,-0.380277452974747,0.314928026355231
-1.49375125794624,-0.407294089331882,0.319794460867479
-1.49358766255816,-0.434276228232541,0.324608450829026
-1.49339550733659,-0.461216675033868,0.329372221561741
-1.49316602992266,-0.488108550741408,0.334088638280901
-1.48672601623486,1.40087380440877,0.0621120228136205
-1.48672601530236,1.45528779363028,0.0591515561148294
-1.48672601708423,1.42808079904907,0.0605836271274127
-1.48672600692187,1.34645981589345,0.0654732573841519
-1.48672601278551,1.37366680994846,0.0637406779575471
-1.486726004466,1.50970178173172,0.0565598646832075
-1.48672601101061,1.48249478792371,0.0578117021496443
-1.48672599896773,1.31925282243176,0.0673130410309851
-1.48672599603444,1.53690877490315,0.0553918144622394
-1.48672598935246,1.29204582969582,0.0692627919355981
-1.48672598615778,1.56411576734282,0.0543033440215111
-1.48672597856879,1.26483883775269,0.0713246096748745
-1.48672597531671,1.59132275901517,0.0532903065949688
-1.48672596712797,1.23763184660332,0.0734997740020506
-1.4867259639928,1.61852974994158,0.0523486455318326
-1.48672595551856,1.21042485619009,0.0757885858713509
-1.48672595263421,1.64573674019201,0.0514744161065693
-1.48672594417315,1.18321786640995,0.078190215449461
-1.48672594162908,1.67294372987241,0.0506638013418259
-1.48672593344551,1.15601087713065,0.0807025687317466
-1.48672593128831,1.70015071911034,0.0499131231726645
-1.48672592359864,1.12880388820729,0.0833221856142575
-1.48672592183795,1.72735770804077,0.0492188500032721
-1.4867259148031,1.10159689949715,0.0860441823596696
-1.48672591341984,1.75456469679376,0.0485776014638634
-1.48672590714349,1.07438991087129,0.0888622500972962
-1.48672590609893,1.78177168548498,0.0479861509747761
-1.48672590063073,1.04718292222234,0.0917687182725915
-1.48672589987523,1.80897867420948,0.0474414265679574
-1.48672589521765,1.0199759334684,0.0947546880048454
-1.48672589469818,1.83618566303854,0.0469405102994445
-1.48672589081557,0.992768944553634,0.0978102355352039
-1.48672589048171,1.86339265201893,0.0464806365036719
-1.48672588731004,0.965561955446195,0.100924680902905
-1.48672588711864,1.89059964117377,0.0460591890842403
-1.48672588449361,1.91780663050361,0.0456736979991207
-1.48672588457446,0.938354966134566,0.104086912253118
-1.4867258824943,1.945013619986,0.0453218350749983
-1.486725882481,0.911147976623043,0.107285752243981
-1.48672588102147,1.97222060957116,0.0450014092706772
-1.48672588090842,0.883940986927152,0.110510350210198
-1.48672587999906,1.99942759917009,0.0447103614994652
-1.48672587974699,0.856733997069543,0.113750582207822
-1.48672587890094,0.829527007076715,0.116997440825482
-1.48672587828867,0.802320016976811,0.120243397637974
-1.48672587784136,0.77511302679857,0.123482723290878
-1.48672587750016,0.747906036571565,0.126711753276445
-1.4867258772121,0.720699046327861,0.129929091225065
-1.48672587692463,0.693492056105395,0.133135745576289
-1.48672587657835,0.666285065953633,0.136335199234781
-1.48672587609701,0.639078075942443,0.139533414594084
-1.48672587537343,0.611871086175683,0.142738777496352
-1.48672587424931,0.584664096811822,0.145961982864072
-1.48672587248573,0.557457108095068,0.149215861827757
-1.48672586971998,0.530250120402145,0.152515145604778
-1.48672586540264,0.503043134312194,0.155876156133277
-1.4867258587062,0.475836150710631,0.159316409050441
-1.48672584839342,0.448629170942469,0.162854112977893
-1.48672583262908,0.42142219703711,0.166507552349126
-1.48672580871322,0.394215232035606,0.170294350958789
-1.48672577270599,0.367008280463471,0.17423063074783
-1.48672571890482,0.339801349008309,0.17833010390687
-1.48672563912122,0.312594447482461,0.182603162567466
-1.48672552168907,0.285387590177491,0.187056053163176
-1.4867253501158,0.258180797749944,0.191690234729112
-1.48672510126387,0.23097409981635,0.196502015608482
-1.48672474292141,0.203767538478824,0.201482538342736
-1.48672423058872,0.176561173048202,0.20661814038428
-1.48672350327218,0.149355086275047,0.21189106662386
-1.48672247804102,0.122149392432398,0.217280459966583
-1.48672104306839,0.0949442476067014,0.222763519625364
-1.48671904884941,0.0677398625279219,0.228316701020708
-1.48671629727359,0.0405365181815085,0.233916837907355
-1.48671252824132,0.0133345842568279,0.239542092535673
-1.48670740358318,-0.0138654598540345,0.245172675476524
-1.48670048822741,-0.0410630023556396,0.25079131445893
-1.48669122897079,-0.068257276345456,0.256383484027951
-1.48667893201136,-0.0954473399471138,0.261937430785495
-1.4866627417632,-0.122632063383002,0.267444041231334
-1.48664162538855,-0.149810127993408,0.272896601899325
-1.486614369557,-0.176980041862798,0.278290496999633
-1.48657959736662,-0.204140173770565,0.28362287988718
-1.48653581298266,-0.231288800011937,0.288892343849873
-1.48648147751775,-0.258424146108523,0.294098607057442
-1.486415108273,-0.285544389011833,0.299242218389798
-1.48633536831423,-0.312647572637645,0.304324288778446
-1.48624107020244,-0.339731396776747,0.309346260733854
-1.48613097291244,-0.366792887481459,0.314309746313365
-1.48600326621664,-0.393828053746219,0.319216476333689
-1.48585480053358,-0.420831751904196,0.324068382732775
-1.48568042021493,-0.447798056253934,0.328867772111091
-1.48547289532011,-0.474721462187026,0.333617512414033
-1.47887206033874,1.41447730146577,0.0609041923057059
-1.47887205977062,1.44168429689057,0.0594252305121052
-1.47887205780075,1.38727030611154,0.0624825731323544
-1.47887205615228,1.46889129210481,0.058041565478822
-1.47887205228447,1.36006331110753,0.0641642683967582
-1.4788720497111,1.49609828685296,0.0567489399200678
-1.47887204409328,1.33285631670281,0.0659528367602212
-1.47887204081922,1.52330528092652,0.0555430363353863
-1.47887203367657,1.30564932309028,0.0678513725015544
-1.47887202995804,1.55051227417866,0.0544195364800274
-1.4788720215845,1.27844233038954,0.0698623620721541
-1.47887201767672,1.57771926653201,0.0533741676154262
-1.47887200841547,1.25123533864069,0.0719875289363191
-1.47887200454746,1.60492625797922,0.0524027377335208
-1.4788719947645,1.22402834780864,0.0742276732077166
-1.47887199112227,1.63213324857626,0.0515011618327285
-1.47887198117879,1.1968213577958,0.0765825150468047
-1.47887197789663,1.6593402384297,0.0506654810877007
-1.47887196812445,1.16961436846003,0.0790505529250639
-1.47887196528368,1.68654722768033,0.0498918764647971
-1.478871955966,1.1424073796344,0.0816289492923807
-1.4788719535997,1.71375421648594,0.0491766780377658
-1.47887194495869,1.11520039114614,0.0843134565284879
-1.47887194306032,1.74096120500538,0.0485163709837618
-1.47887193525157,1.08799340283245,0.0870983950551959
-1.47887193378558,1.76816819338561,0.0479075990049564
-1.478871926899,1.06078641455209,0.0899766930661992
-1.47887192581158,1.79537518175232,0.0473471657316187
-1.47887191987743,1.03357942619225,0.09293999367053
-1.47887191910622,1.82258217020451,0.0468320345176468
-1.4788719141046,1.00637243767113,0.0959788307471034
-1.47887191358681,1.84978915881233,0.0463593269339006
-1.47887190945885,0.979165448936966,0.0990828700217686
-1.47887190913746,1.87699614761741,0.0459263201911393
-1.47887190579653,0.951958459964435,0.10224120737795
-1.47887190562522,1.90420313663443,0.0455304436752996
-1.4788719029141,1.93141012585212,0.0451692747462556
-1.47887190296658,0.924751470749721,0.10544271266516
-1.47887190087724,1.95861711523169,0.0448405339311768
-1.47887190082152,0.897544481304974,0.108676404555649
-1.47887189940809,1.98582410469919,0.0445420796305871
-1.47887189922509,0.870337491653041,0.111931840399398
-1.47887189805654,0.843130501822964,0.115199504484555
-1.47887189721228,0.815923511846568,0.118471178520311
-1.47887189660541,0.788716521756294,0.121740279440205
-1.47887189616352,0.761509531584369,0.125002151723703
-1.47887189582514,0.734302541363342,0.128254304270319
-1.47887189553502,0.707095551128164,0.131496585230346
-1.47887189523802,0.679888560920115,0.134731291707347
-1.47887189487103,0.652681570793188,0.137963214323765
-1.47887189435206,0.62547458082398,0.1411996186163
-1.47887189356493,0.598267591126763,0.144450165510441
-1.47887189233718,0.571060601876311,0.147726771386606
-1.47887189040792,0.543853613342354,0.151043404601675
-1.47887188738085,0.516646625941363,0.154415810430536
-1.47887188265555,0.489439640314016,0.157861151501676
-1.47887187532789,0.462232657440399,0.161397547723341
-1.47887186404639,0.435025678810212,0.165043500583846
-1.47887184680674,0.407818706672525,0.168817193653766
-1.47887182066043,0.380611744399507,0.17273567549763
-1.47887178130468,0.35340479701195,0.176813952844601
-1.47887172251028,0.326197871932014,0.181064048262427
-1.4788716353297,0.298990980051337,0.185494102579908
-1.47887150701035,0.271784137231076,0.190107620761562
-1.47887131951618,0.244577366384867,0.194902963491378
-1.47887104753471,0.217370700335632,0.199873170395023
-1.47887065581685,0.190164185681019,0.205006164497195
-1.47887009566276,0.162957887946811,0.210285336994269
-1.47886930033168,0.135751898347166,0.215690457380903
-1.478868179118,0.108546342495938,0.221198808741469
-1.47886660980432,0.0813413914109347,0.22678642164106
-1.47886442918075,0.0541372751020174,0.232429277153667
-1.47886142132063,0.0269342989044838,0.238104368383518
-1.47885730334958,-0.000267137531819369,0.243790543545306
-1.4788517085823,-0.0274665191150913,0.249469093168814
-1.47884416720829,-0.0546631932244934,0.255124080823908
-1.47883408530538,-0.0818563487529701,0.260742445099406
-1.47882072398856,-0.109044999425112,0.26631391788282
-1.47880318200656,-0.136227975398884,0.271830810588916
-1.47878038683084,-0.163403927179271,0.277287718014584
-1.4787511005805,-0.190571344070742,0.282681181856106
-1.4787139469943,-0.217728584599086,0.288009345447342
-1.47866746284246,-0.244873907603937,0.293271620332478
-1.47861016969809,-0.272005480534032,0.298468375949135
-1.47854064629001,-0.299121330160448,0.303600658435763
-1.47845755343328,-0.326219201455486,0.30866994667873
-1.47835952670525,-0.353296320354618,0.313677965164382
-1.47824483927082,-0.380349129943455,0.318626587880638
-1.47811081918026,-0.407373177086762,0.323517864994261
-1.47795323240961,-0.434363417239558,0.328354161320949
-1.47776608992044,-0.461315220363024,0.333138332019585
-1.47754225336473,-0.488226316465031,0.337873867048627
-1.47101810799882,1.42808079935334,0.0597137276899587
-1.47101810208874,1.37366680690358,0.0628716125961955
-1.47101809952351,1.48249479147174,0.056949420868097
-1.47101810684819,1.4008738030033,0.0612413954467342
-1.47101810550019,1.45528779561671,0.0582845007276053
-1.47101809397607,1.34645981137238,0.0646081980454076
-1.47101808295852,1.31925281667565,0.0664545581332518
-1.47101809042733,1.50970178664107,0.0557040958280191
-1.4710180787201,1.53690878091287,0.0545441044176967
-1.47101806963187,1.29204582300096,0.0684135468786864
-1.47101806501476,1.56411577415403,0.0534650513405552
-1.47101805468026,1.2648388304435,0.0704873128061234
-1.47101804997761,1.59132276631508,0.0524626093174172
-1.47101803881358,1.23763183900514,0.0726771381836332
-1.47101803427582,1.61852975742658,0.0515325507566709
-1.47101802271012,1.21042484860499,0.0749832789956017
-1.47101801852985,1.64573674758726,0.0506707710223184
-1.47101800697038,1.18321785909806,0.077404816222678
-1.47101800327668,1.67294373694639,0.0498733050839227
-1.47101799208538,1.15601087029815,0.079939530618146
-1.47101798894609,1.70015072568346,0.0491363390270328
-1.47101797842026,1.12880388200121,0.0825838137592464
-1.47101797585031,1.72735771398827,0.0484562176026218
-1.47101796621192,1.10159689400616,0.0853326274242795
-1.47101796418503,1.75456470204366,0.0478294487254752
-1.4710179555781,1.07438990613128,0.0881795212042842
-1.4710179540397,1.78177169001224,0.0472527056070339
-1.47101794653441,1.04718291822512,0.0911167148540823
-1.471017945414,1.80897867802771,0.0467228270311041
-1.47101793901594,1.01997593017207,0.0941352476171333
-1.47101793823769,1.83618566619048,0.0462368161480511
-1.47101793290018,0.992768941893104,0.097225192181162
-1.47101793239147,1.86339265456686,0.04579183806814
-1.47101792802886,0.965561953342988,0.100375926624659
-1.47101792772668,1.89059964319049,0.0453852164697599
-1.47101792422687,0.938354964505044,0.103576454168893
-1.471017924083,1.91780663206448,0.0450144293955912
-1.47101792130357,1.94501362116195,0.0446771043825072
-1.47101792131738,0.911147975384788,0.106815758008679
-1.47101791924822,1.97222061042221,0.0443710130535487
-1.47101791913283,0.883940986003416,0.110083176975947
-1.47101791780614,1.99942759973839,0.0440940652885271
-1.4710179175219,0.856733996391894,0.11336878714878
-1.47101791635306,0.829527006586137,0.116663774571086
-1.47101791551537,0.802320016623543,0.119960784881687
-1.47101791491699,0.775113026540966,0.123254236866134
-1.47101791448226,0.74790603637415,0.126540588801543
-1.47101791414735,0.720699046158652,0.129818548970099
-1.47101791385487,0.693492055932399,0.133089224697087
-1.47101791354699,0.666285065740219,0.136356207308055
-1.47101791315664,0.639078075641038,0.139625592877272
-1.47101791259555,0.611871085718906,0.142905939872266
-1.47101791173758,0.584664096099722,0.14620816424207
-1.47101791039459,0.557457106976544,0.149545369954653
-1.4710179082814,0.530250118647777,0.152932608787392
-1.47101790496444,0.503043131574631,0.156386558260592
-1.4710178997868,0.475836146467136,0.159925102553381
-1.47101789175933,0.448629164412169,0.163566800131684
-1.47101787940364,0.421422187062763,0.167330225914849
-1.47101786052739,0.394215216915995,0.171233186998597
-1.47101783190524,0.36700825771773,0.175291829939412
-1.47101778882967,0.339801315047146,0.179519683014081
-1.47101772448364,0.312594397153118,0.183926704630032
-1.4710176290719,0.28538751613904,0.188518432571747
-1.47101748862854,0.258180689622824,0.193295340192732
-1.47101728339506,0.230973943034949,0.198252498350233
-1.47101698563552,0.203767312758374,0.203379613156711
-1.47101655672382,0.176560850358004,0.208661462739221
-1.47101594330352,0.149354628189767,0.21407870027607
-1.47101507228478,0.122148746713403,0.219608938180371
-1.47101384440935,0.0949433438475677,0.22522799143688
-1.47101212608818,0.0677386066842248,0.23091114436297
-1.47100973920688,0.0405347857967884,0.236634315505428
-1.47100644862165,0.0133322121982502,0.242375024884122
-1.47100194716555,-0.0138686833135846,0.248113107476006
-1.47099583821235,-0.04106734919445,0.253831157235608
-1.47098761629043,-0.0682630920660578,0.2595147196373
-1.47097664701235,-0.095455057865268,0.26515227360063
-1.47096214875102,-0.122642218388255,0.270735054924943
-1.47094317992116,-0.149823366633527,0.276256774626242
-1.47091863692807,-0.17699712332043,0.281713279706135
-1.47088726798252,-0.204161953796255,0.287102194012431
-1.47084770602573,-0.231316188526958,0.292422565708215
-1.47079851879608,-0.258458031603246,0.297674537629853
-1.47073826383986,-0.28558553258875,0.302859049456862
-1.47066551834965,-0.312696494572232,0.307977578504363
-1.47057882768751,-0.339788308523135,0.313031931458853
-1.4704764965829,-0.366857756085353,0.318024111181358
-1.47035617852735,-0.393900911925066,0.322956289040736
-1.47021436272909,-0.420913370961177,0.327830892061741
-1.47004609640539,-0.447891060232121,0.332650757216233
-1.4698453850642,-0.474831828535704,0.337419262088351
-1.46316416027638,1.41447730082182,0.0600178673449522
-1.46316415945768,1.44168429825722,0.0585412673412654
-1.46316415679684,1.38727030348144,0.0615961028426018
-1.4631641544217,1.46889129539283,0.0571619982472161
-1.46316414919286,1.36006330662972,0.0632800345344433
-1.46316414548609,1.49609829187058,0.05587561074665
-1.46316413788252,1.33285631061785,0.0650733614451972
-1.46316413316742,1.52330528739889,0.0546775918944268
-1.46316412348738,1.30564931571816,0.066979285371074
-1.46316411813217,1.55051228177271,0.0535634297331025
-1.46316410676922,1.27844232209977,0.0690003603951996
-1.46316410113979,1.57771927488431,0.0525286635224121
-1.46316408855683,1.25123532981971,0.071138332637264
-1.46316408298114,1.604926266724,0.0515689218684622
-1.46316406967424,1.22402833882911,0.0733939779081061
-1.46316406441869,1.6321332573708,0.0506799509793338
-1.46316405087908,1.1968213489911,0.0757669472894294
-1.46316404613635,1.65934024697457,0.0498576350580617
-1.46316403281657,1.16961436010606,0.0782556324513711
-1.46316402870388,1.68654723573306,0.0490980105495435
-1.46316401599131,1.14240737193953,0.0808570633469412
-1.4631640125571,1.71375422386764,0.0483972756422333
-1.46316400075668,1.11520038424877,0.0835668504613887
-1.46316399799286,1.7409612116011,0.0477517961266396
-1.46316398731923,1.08799339680498,0.0863791819132756
-1.46316398517615,1.76816819913946,0.0471581084523916
-1.4631639757546,1.06078640940955,0.0892868825263822
-1.46316397415627,1.79537518665898,0.0466129206131296
-1.46316396603069,1.03357942190374,0.0922815379037731
-1.46316396488855,1.82258217429859,0.0461131113242425
-1.46316395803426,1.00637243417232,0.0953536821105936
-1.46316395725857,1.84978916215701,0.0456557278377
-1.46316395159751,0.979165446142119,0.0984930434281191
-1.46316395110612,1.87699615029346,0.045237982653436
-1.46316394652224,0.951958457777164,0.101688839275699
-1.46316394624717,1.90420313873026,0.0448572493296803
-1.46316394249298,1.9314101274551,0.0445110575575505
-1.46316394259991,0.924751469071596,0.104930109061614
-1.46316393966636,1.95861711642051,0.0441970876414976
-1.46316393962705,0.897544480041922,0.108206072391738
-1.46316393761603,1.98582410553657,0.0439131645116863
-1.46316393741575,0.87033749071953,0.111506499504001
-1.46316393579987,0.843130501144223,0.114822080717017
-1.46316393463759,0.815923511359191,0.118144781889206
-1.46316393381105,0.788716521407584,0.12146817336987
-1.46316393322403,0.761509531330714,0.12478772083586
-1.46316393279798,0.734302541167839,0.128101027933917
-1.46316393246698,0.707095550957537,0.131408022847504
-1.46316393217156,0.679888560740798,0.134711083575753
-1.46316393185116,0.652681570566235,0.138015099358619
-1.46316393143439,0.625474580498178,0.141327467616108
-1.46316393082611,0.598267590628961,0.144658026295008
-1.46316392988909,0.571060601097509,0.148018920169555
-1.46316392841785,0.543853612117426,0.151424396410303
-1.46316392610021,0.516646624019421,0.154890520216669
-1.46316392246127,0.489439637315171,0.158434796780642
-1.46316391678131,0.462232652793012,0.1620756832137
-1.46316390797664,0.435025671660488,0.165831975625634
-1.46316389442757,0.407818695755218,0.169722064525757
-1.46316387373212,0.380611727854484,0.173763067555598
-1.463163842356,0.353404772125978,0.177969871962969
-1.46316379513952,0.326197834778197,0.182354147332771
-1.46316372460863,0.298990924989699,0.186923416200317
-1.4631636200206,0.271784056222643,0.191680288521152
-1.46316346605433,0.24457724805801,0.196621967749601
-1.46316324103005,0.217370528727357,0.201740116499268
-1.463162914514,0.19016393855767,0.207021128864319
-1.46316244413097,0.162957534588849,0.212446801352872
-1.4631617713722,0.135751396662374,0.217995336910134
-1.46316081615145,0.108545635306117,0.223642569977852
-1.46315946983188,0.0813404017406609,0.229363275299881
-1.4631575864291,0.0541359002868959,0.235132423449703
-1.46315497170626,0.0269324033347273,0.240926269106091
-1.46315136994201,-0.000269731198743583,0.246723196000983
-1.46314644831673,-0.0274700403767193,0.252504285207855
-1.46313977919314,-0.0546679357326327,0.258253612103391
-1.46313082114671,-0.0818626834696206,0.263958306085393
-1.46311890049524,-0.109053387805962,0.269608423757883
-1.46310319622961,-0.13623898027457,0.275196691591639
-1.46308273233888,-0.163418217280552,0.280718170655951
-1.46305638188546,-0.190589686189391,0.286169887184707
-1.46302288593573,-0.217751816111352,0.291550461592129
-1.46298088672174,-0.244902883349444,0.296859757580596
-1.46292896734972,-0.272040994574058,0.302098564097581
-1.46286567880542,-0.299164027504336,0.307268317872931
-1.46278951804113,-0.326269518170543,0.312370875034044
-1.46269880367158,-0.353354518426485,0.317408347502566
-1.46259140265235,-0.380415515186165,0.322383028115865
-1.46246434067253,-0.407448588942992,0.327297421899879
-1.46231350942998,-0.434450042049202,0.332154362326156
-1.46213386269473,-0.46141768266194,0.336957134802858
-1.46192040759698,-0.48835279755585,0.341709520615876
-1.45531021686312,1.40087380107513,0.0603385101897428
-1.45531021492683,1.45528779838197,0.0573874107253895
-1.45531021841214,1.42808079979179,0.0588126708321085
-1.45531019916677,1.34645980512759,0.0637087514523253
-1.45531021033137,1.37366680270466,0.0619692129704742
-1.45531020664767,1.48249479639562,0.056058246248792
-1.45531019407231,1.50970179344551,0.0548205879251197
-1.45531018398701,1.31925280871823,0.0655606550999234
-1.45531017790359,1.53690878923642,0.053669816122541
-1.45531016561469,1.29204581374094,0.0675278633993461
-1.4553101589873,1.56411578358315,0.0526013406775784
-1.45531014499489,1.26483882033015,0.0696125669500379
-1.45531013824217,1.59132277641736,0.0516106466762956
-1.45531012310829,1.23763182848908,0.0718160438269606
-1.45531011658761,1.61852976778246,0.0506933287304169
-1.45531010089169,1.2104248381047,0.074138500661425
-1.45531009487811,1.64573675781716,0.0498451159612369
-1.45531007917421,1.18321784897396,0.0765789298489367
-1.45531007385251,1.6729437467307,0.0490618896480985
-1.45531005863364,1.15601086083601,0.0791349953507261
-1.45531005410166,1.70015073477438,0.0483396951832438
-1.45531003977404,1.12880387340489,0.0818029593580523
-1.45531003605437,1.72735772221377,0.0476747496536392
-1.45531002292253,1.10159688639878,0.0845776604601089
-1.45531001997908,1.75456470930457,0.0470634460761809
-1.45531000824193,1.07438989956289,0.0874525509853501
-1.45531000599814,1.78177169627417,0.0465023550629253
-1.45530999575424,1.04718291268477,0.0904197972430988
-1.45530999411051,1.80897868330958,0.0459882244934766
-1.45530998537042,1.0199759256021,0.0934704420648014
-1.45530998421913,1.83618567055144,0.0455179776205145
-1.45530997692201,0.992768938203749,0.0965946249901274
-1.45530997615941,1.86339265809307,0.0450887099253316
-1.45530997019117,0.965561950425892,0.099781852207577
-1.45530996972633,1.8905996459828,0.0446976849649057
-1.45530996493682,0.93835496224468,0.103021306221994
-1.45530996469842,1.91780663422757,0.0443423294019922
-1.45530996085821,1.94501362279498,0.0440202273773692
-1.45530996091546,0.911147973667327,0.106302184136696
-1.45530995800955,1.97222061161048,0.0437291143624527
-1.45530995789641,0.883940984722949,0.109614053097928
-1.45530995599369,1.99942760054476,0.0434668706163067
-1.45530995567153,0.85673399545419,0.112947211446777
-1.45530995406032,0.829527005910317,0.116293044145248
-1.45530995291126,0.802320016142097,0.119644361008852
-1.45530995210025,0.775113026198527,0.122995706361635
-1.45530995152719,0.747906036125363,0.126343629251893
-1.45530995111107,0.720699045965339,0.129686904605221
-1.45530995078415,0.693492055760047,0.13302669768997
-1.45530995048497,0.66628506555364,0.136366666733487
-1.45530995015006,0.63907807539879,0.139713000847399
-1.45530994970339,0.611871085365774,0.1430743918337
-1.45530994904215,0.584664095556172,0.146461938273593
-1.45530994801687,0.557457106123541,0.149888978217319
-1.45530994640273,0.530250117304646,0.153370843027101
-1.45530994385758,0.503043129466664,0.156924520403227
-1.45530993986047,0.475836143178308,0.160568210981801
-1.45530993362175,0.448629159316484,0.164320762338085
-1.45530992395234,0.421422179225246,0.168200969176889
-1.45530990907488,0.394215204950995,0.172226740930089
-1.45530988635315,0.367008239587691,0.176414158579637
-1.45530985190741,0.339801287779105,0.180776469665826
-1.45530980007217,0.312594356442556,0.185323099592166
-1.45530972263839,0.285387455800954,0.190058781289766
-1.45530960780407,0.258180600837903,0.194982915677334
-1.45530943873484,0.230973813324161,0.200089265274087
-1.45530919160957,0.203767124602415,0.205366050428157
-1.45530883299525,0.176560579359117,0.210796466034177
-1.45530831636197,0.149354240653326,0.21635957665373
-1.45530757751337,0.122148196506529,0.222031493301111
-1.45530652867591,0.0949425683737532,0.227786698441456
-1.45530505096639,0.0677375217989052,0.233599374442745
-1.45530298495446,0.0405332794832127,0.239444605105211
-1.45530011907562,0.0133301368343202,0.245299353742522
-1.45529617576515,-0.0138715202194778,0.251143164701431
-1.4552907954261,-0.0410711957965853,0.256958578053439
-1.45528351877725,-0.0682682642270833,0.262731281849491
-1.45527376880805,-0.0954619516451163,0.268450048907792
-1.45526083448205,-0.122651321263699,0.274106515250806
-1.45524385928506,-0.149835264427814,0.279694857131096
-1.45522183822112,-0.177012498298349,0.285211416380297
-1.45519362617961,-0.204181568261273,0.29065431299929
-1.45515795797556,-0.231340848826908,0.296023072366552
-1.45511347528873,-0.258488531735044,0.301318284310072
-1.455058747886,-0.285622586923436,0.306541304143198
