X,Y
-0.19761517062696018,-0.4912622917417004
-0.005052442757445413,-0.4650803475928652
0.19626051453607368,-0.45742023598648024
-0.14605990019649046,-0.45402117565960093
-0.5551809152464631,-0.4333271518289861
-0.5235238196533243,-0.4266103209968214
-1.0458791969467607,-0.39908822849816983
-0.7522208291058573,-0.39836153515202494
-0.07032874136215157,-0.3796731958606609
0.42622127051913483,-0.3539925414898196
0.44497409275158367,-0.3302358010611273
0.16784036457041485,-0.31410037852339384
-0.5890056861577764,-0.31311092214003483
0.26629833721465296,-0.31203315711494256
0.8107533492641928,-0.306975167248874
-0.09450648433827491,-0.3066666058093118
0.19406968477538314,-0.28702414150169375
-0.22146061539990727,-0.2854019600345097
-0.9354086606704581,-0.284147717829573
0.0831439587393653,-0.28220175668756126
0.09652883948082552,-0.28213714738581736
0.271838734376667,-0.28033209441140217
-0.06334104850799212,-0.2760199437457403
-0.24563177012570295,-0.27136658499575234
0.38919829567167735,-0.27048388758737424
-0.3234214215370061,-0.2703456887846016
0.37918176854470886,-0.2690924643146905
0.18093428432533118,-0.2686603076092207
0.09860903359926053,-0.2679485738283998
-0.9122290081062115,-0.26705995286993195
0.05416444276194647,-0.26516700165097123
0.22722325705591923,-0.26487955842665467
0.3830415225115229,-0.26263048267374717
0.24498467140495722,-0.25933749189318667
0.3012288587612677,-0.2580370558846066
0.761494003939286,-0.25606579688603337
0.298593613854168,-0.25550701885754523
0.47745138297121786,-0.25569653011638055
0.503825364844289,-0.25359081227920066
-0.028807526783435764,-0.25204516988172954
0.9366542465991483,-0.2519993985418903
-0.16465162093986596,-0.2511627349295129
0.5226907403599831,-0.2512334480014361
0.5534387023142203,-0.2503424727673757
-0.03603155068139683,-0.24795295206277862
0.47534536986297266,-0.246746780779334
0.41126816613578154,-0.24615257105871619
0.7505518234143351,-0.24611657114815108
0.7355455821308416,-0.24543640764509841
0.49830530894714004,-0.2423760256722975
-0.07747012701212848,-0.2409321450754118
0.30925605065624895,-0.24031362928995118
0.6941713806537362,-0.23899857219077789
0.4697598597030819,-0.236995237141867
0.3706694683787026,-0.23609604976397067
0.1552809852779329,-0.23590892245450665
0.5335383771203716,-0.23565234024343637
-0.04692703254000029,-0.235141339855159
0.606302161247241,-0.2332520585856698
-0.8331587510629026,-0.23324135108417784
0.0754974534469486,-0.23312654402408325
-0.12046400773869284,-0.23222281423813074
-0.07108625746781315,-0.23087596414216674
-0.22086719395827908,-0.22920067816180856
0.09272146018768658,-0.2279120935682118
0.5585564040290737,-0.22781509516288165
0.15523633528920483,-0.22686447096646586
0.38481937327071297,-0.22656744112959382
0.7645857004995666,-0.22635046217381258
0.1638491784546363,-0.22555120822373245
-0.13433836168568924,-0.22495363809348315
0.7311191488009572,-0.22418017943343635
0.4999473721352851,-0.22019793371161886
0.7069097482833594,-0.21885849762156004
0.024057903045656567,-0.21798548739459103
0.48065480712320846,-0.21805423256097192
0.3791034945168323,-0.21738064723258899
0.2209974033184464,-0.21682966394966807
0.5932911935038404,-0.2168939697843664
0.6554393372896223,-0.2163996915494846
0.5453206166079646,-0.21564787440221597
-0.22711119674938826,-0.21516657623088808
0.9461611191479246,-0.21425043958538298
0.4097563436430175,-0.21303598276996577
0.5113550554288263,-0.2123893873673748
0.11210831148059733,-0.21174923991015052
0.7334607551348195,-0.21158831400395156
0.4973881890212767,-0.21112629974684416
0.16735008661235268,-0.21092427358211455
0.7044416612021585,-0.2104842222672863
0.7591203376990637,-0.2105954323716366
0.5463436686552611,-0.21034266504238258
0.7181441876299282,-0.2094638498110487
0.6025660886003407,-0.20756464992358442
0.43548799897008933,-0.20700022812246457
0.5227435791243409,-0.20707704196487245
0.5612077194662318,-0.2071216786276499
0.4522721235929796,-0.20652528555442037
0.47457013162930584,-0.20651267620950453
0.5042515696039318,-0.2065678632842722
0.5081356412497953,-0.2057470444017809
0.4449585075865427,-0.20561448794842338
0.5593896932729053,-0.20533765556718547
0.2724466980924117,-0.204798831364554
0.4603255504505665,-0.20453615546954676
0.5056507008772136,-0.20414436858947144
-0.5696612860350455,-0.20246873729718493
0.5287676864238426,-0.20256644711603194
0.6491708377595381,-0.2020903209318788
-1.1657097423433025,-0.20135688359085244
0.1023778058917184,-0.20124160130746624
0.19943800466485126,-0.20056032521848585
-0.29149116877651987,-0.20019435390319276
0.7484645595270741,-0.19994094256869163
0.6479681500409759,-0.19976086968955217
0.18872869571387363,-0.1981533259958488
0.36529043371766595,-0.19767215637777907
0.7600943714532893,-0.19785920206918534
0.5717458022179673,-0.19746365186271855
0.90365820764688,-0.19757510196644917
0.14674151781968767,-0.19724166375361554
0.35617519450327983,-0.19712820928953648
0.6714862231366404,-0.19722438727447594
0.39959604146451083,-0.19645631510148887
0.1996580090602013,-0.19630974703398532
-0.6246697457752679,-0.19545041075775246
0.8356312061362052,-0.19501844479490985
-0.29652784460691256,-0.19462644884286512
0.26658996492642684,-0.19473431355268706
-0.04979954204233765,-0.19428137876112625
0.4857977360436867,-0.1944031006338372
0.2832555168768785,-0.19323362256043428
0.29574283140242147,-0.19298407635320652
0.5302945528840121,-0.19288019469108952
0.48222285618365507,-0.19246123507864446
0.7337296385954052,-0.1920169024771487
-0.17373153833816413,-0.1918464785517875
0.1870296612363248,-0.1913586490707164
0.619127776701755,-0.19096304418090115
0.6723958134219208,-0.19084754983507554
1.0829341368290828,-0.19054317491141726
0.7770631505423022,-0.19021976399214324
0.6728370853049245,-0.19004117374449944
0.6761659242498567,-0.18878202218103268
-0.11384188911354917,-0.18845528801501552
0.49220381028937515,-0.18845651926517124
0.9628576648004402,-0.18840489054942147
0.38605528259776856,-0.18779408831822197
0.7771556431677743,-0.18771685817893322
0.22144047518532856,-0.1874496836841647
0.45143047920636614,-0.18635859916321693
-0.0242085486721269,-0.18596809248502705
0.4081058631651708,-0.18597392727058862
0.5222791252947102,-0.18546977701459808
0.23519988885461351,-0.18536751842674443
-0.21751745406332074,-0.18502748278391917
0.7506771085141113,-0.18482335118799084
-1.3849287999615687,-0.18468125848273675
0.5828919451066855,-0.18429457505743946
0.374975521671514,-0.18365585296920842
0.6150202741550556,-0.18383072259759994
0.1771381632718264,-0.1826355281085303
0.7562497440780905,-0.18266229450351126
-0.3658326599207694,-0.18236518840826726
0.6069467355755845,-0.1823584583521611
0.878630085670443,-0.1824763798516076
0.5663940391171433,-0.18159899693046794
0.39436467433533384,-0.18135474319969966
0.5163352922412978,-0.18114588817281002
