X,Y
-0.013152986641339142,0.007351493306933903
-0.02232926655699385,0.007315924665606896
-0.01691219387996343,0.0028539492169893073
-0.010416231240593446,0.01107265751847834
-0.009020196859909645,-0.001367438361931544
-0.0035780353149469507,-0.006551030260364478
0.00098527749005554,-0.003113646436250114
-0.009891408346828678,0.006704729043904905
-0.01814929198054163,0.004578895553395607
-0.0009600882699331223,-0.006995167059788459
0.006115494023964838,0.007114190585999176
0.009559802804221713,0.020687727570979735
0.009279043059427183,0.018475609663399586
0.015071767518796127,0.02604712496758811
0.02721247195909208,0.018338208193181438
0.03284244346171181,0.014900667304109067
0.023337777265711724,0.013634719269684499
0.03707030864008842,0.023283207267113026
0.04747595894078655,0.03044723903657496
0.038495964738315874,0.04675727378583261
0.04829210080059343,0.036292055425984016
0.05587115858233144,0.027442209345772017
0.05780788922531363,0.04087567298098689
0.047885113812197365,0.03890295052024766
0.049803150478050125,0.048495466587342176
0.047278857705905446,0.053186828797999595
0.05408760350330047,0.055106538698441475
0.05417216689309533,0.058319816880327786
0.042981695933204424,0.06858232540565186
0.043803727744234,0.06203121649043793
0.038923062435479244,0.06336916563393576
0.04584805169851236,0.06494837110889792
0.047687354195281195,0.05818538337668808
0.05561472001964718,0.049975932348258936
0.04579985384467543,0.05977570793031027
0.030614163219403488,0.06345445878048962
0.02377721258966327,0.08396015372335446
0.027427682058520468,0.09486069771728645
0.024436181715915637,0.08096276042742183
0.01429304118965597,0.07794945225859301
0.015457268352851085,0.09162938178104717
0.024326981185134273,0.08120581888530853
0.01323650868233125,0.10593522227282354
0.020176134128675152,0.11594784201558378
0.02257429213120301,0.11251116925814426
0.023232965756405467,0.11388562436823756
0.020255469265261266,0.11500052800019513
0.021097971237923695,0.11249180705169395
0.02874908790163302,0.12232859817617973
0.02271993653805341,0.14541835237035727
0.0447073051923621,0.14130420623622922
0.03409693453050288,0.14449698878280015
0.05568791750698647,0.14508261382861523
0.053591279241963566,0.13396507504311472
0.0351402129386121,0.13740125733712424
0.02499245958186863,0.14414220309635165
0.026877824698951166,0.14571123953081966
0.031969559992191275,0.17028732512398526
0.021662171991139845,0.1598146931154709
0.004187056560857185,0.16452762670688129
0.003915016072281026,0.17072296903271403
-0.012054028270249786,0.15810307691721345
-0.004856797895142567,0.14358233757665032
0.011733984073703803,0.12274347828510822
0.007578902702667664,0.13149582909864474
0.031057277393299512,0.12852992997587098
0.03556258780013841,0.1305987664324778
0.04453169460229159,0.12876058476816285
0.03408707444543198,0.14061214372568814
0.026502909032129082,0.13576526250196813
0.02077096407225157,0.1343709418067207
0.012288169681130535,0.13639726506372155
0.012963052748590916,0.12915576550013808
0.010046324291178313,0.13861613525162012
0.005864672718067238,0.1223027933348175
-0.005166209848211151,0.1386989583796309
-0.0026295647340348802,0.15201996072376925
-0.004731187680581274,0.15237810059765092
-0.015155549316699827,0.14453468940953676
-0.012208245035073667,0.14651691194993555
-0.0011597153844070795,0.14116650945731818
0.012279509290499585,0.137337128081419
0.012355761242044173,0.13605456479587932
0.0022823393106292996,0.12024113389000915
-0.0024347796301509815,0.12665383779798856
0.007123326133643509,0.11401118486855123
-0.007675648495091926,0.10303602524094012
-0.020352151727163915,0.1033347019235051
-0.015106846676094122,0.09531701911762425
-0.013476447876301666,0.09676005320814646
0.004644270948296607,0.09617416580071424
-0.00841044785783614,0.09917235900597064
-0.019311755564047375,0.08019839440325735
-0.030472670999140916,0.09303443877648747
-0.022559248675878028,0.10937374828671823
-0.022069901701555237,0.11415646914212332
-0.03829291914955911,0.11822808434509939
-0.041085229100310205,0.12447134654507296
-0.034674686575950874,0.13487949028346277
-0.036352071439936635,0.1503662754960956
-0.043561059923510725,0.1546131517714109
-0.02536442024791904,0.15291527361111093
-0.01966201580425624,0.14279199376173785
-0.0210491684000464,0.14709143577909511
-0.014286421664440094,0.13824716630946904
0.0066413057942400315,0.12291275483554759
0.012524094134598754,0.1351950487143497
0.0069568161143882265,0.1308702398798457
0.026502754695873453,0.12204309487025361
0.018091049380683538,0.12379000585081851
0.0277450491120709,0.1159328810106458
0.02081339645235426,0.11317527797364947
0.027393215900708968,0.11375686248784143
0.03676397447641737,0.12167017712320163
0.041690207341007035,0.13120018385570606
0.04446431404608632,0.13194023109525393
0.042762604935702934,0.13020176424481616
0.025311942640664966,0.12916310939927986
0.031068541461602782,0.13615425184632382
0.025839400393843387,0.13741298302692578
0.0242869008873689,0.128771812793417
0.0272844411421474,0.11641154560339838
0.03360954319171785,0.12621680004283745
0.023589796768860593,0.14511311250293804
0.048440947966331624,0.1498948089543405
0.057447963083178566,0.16442913389790803
0.053474857126070044,0.17072494244420386
0.04027534718865039,0.1595358640628658
0.03461570673744867,0.1589530130961363
0.01698926849894235,0.16136389280605107
0.026133840636642452,0.15105589285923132
0.015052647612999875,0.1466473402981932
0.00799239522488512,0.14709262879530585
0.008919572605877795,0.15119991099850216
-0.0035952662403907227,0.15564574117501637
-0.002358171887895796,0.15010345744232098
0.0043224428446750635,0.15233047380559742
-0.009781388105087723,0.14641638076134836
-0.0040253332607302055,0.14436151282808002
-0.0021047339789012996,0.13175368252389202
0.0009918411977323893,0.13319207892195248
-0.004410538574920148,0.12358459134190916
-0.005347534580374883,0.12027774180136569
0.014866518222384379,0.13955465318236215
0.027125354494374233,0.12783308080352698
0.03604615001014151,0.12806521969970788
0.051962909996563424,0.13193664747499542
0.05595592573171763,0.1441133461567327
0.03951051838105754,0.15733484381286683
0.03320063968637975,0.15952266099762538
0.02388481340891506,0.16254369282649467
0.027276711852765173,0.15461601273040562
0.042371320301387426,0.1573109235557085
0.021670054029623114,0.1492712412039422
0.021887927439479475,0.15721306304567614
0.034954461053829544,0.1492567380135964
0.04428086845811695,0.14389654307911992
0.04102838569642805,0.13422297594057978
0.029641123072156658,0.130247896372869
0.028716633073840564,0.130474884546575
0.024182521220850184,0.127366310090095
0.023036803353314372,0.14078088158333715
0.030082189660518618,0.14216578602437266
0.022219726088604688,0.13743648414422605
0.01939568711729404,0.1348017875854966
0.021943773548879403,0.1468231690723225
0.02864127167044636,0.15269837798143537
0.0321999367629898,0.15111554475048875
0.03477079773325203,0.16692340693461893
0.042657254946725044,0.16923607597411033
0.03344586062093568,0.1933853431929146
0.03879153908574322,0.18888974526904295
0.04847298838687285,0.18785343716833575
0.03623559685952436,0.18249083587880296
0.03454634581778424,0.17410040660147266
0.03002828089507458,0.16360265040854174
0.030415740245629295,0.17624292109272685
0.04566597029845032,0.1671991302114998
0.0426745416377034,0.17769068498870963
0.06086254360646359,0.1786223394650231
0.07090230054547698,0.17910267293193893
0.06281976482665927,0.18701069484494917
0.07421942388534852,0.18333651385568706
0.07973363302370724,0.1779478693283231
0.08503990913059932,0.1782392421212645
0.08115034568368941,0.17710973284928916
0.0860852920749288,0.17406780328478774
0.09674046243935644,0.17304494519970337
0.10699779291098735,0.1661749943547079
0.08317336634433217,0.17104089609602072
0.07873961022831637,0.15238249758455333
0.0756092195730877,0.14525050492363786
0.08107001554849919,0.15008288505963546
0.07651269526185966,0.16212106390962389
0.07090936376508954,0.1602153302606228
0.07175387586462034,0.14875537950867718
0.07278352815067389,0.1604240395980623
0.062391736335880355,0.1470577668435593
0.06701539211853849,0.1457513797261186
0.06699988901935063,0.1502179696701005
0.06592471214435547,0.14705159104352247
0.08355317719738334,0.12483762851461175
0.08604921679656073,0.12875133844574535
0.08040129350903748,0.13411546332644705
0.08712793126041403,0.14653671955196834
0.08175320618324229,0.15687437123434445
0.07720422160815303,0.16354803206182067
0.06645516599598005,0.17698558633596093
0.0675465450585189,0.18278602412811418
0.07033978090151123,0.17691073267240187
0.06607588598207421,0.20424121335028178
0.07942660756501152,0.2093695439966993
0.08331202462637066,0.20673708750819023
0.08446064722966096,0.21227875315857023
0.09163462013172043,0.19347145657226703
0.09736185678285374,0.190573187524579
0.09325505424108388,0.1903580257109421
0.10647221780698742,0.1873943987465462
0.11976953387969717,0.19215490360794607
0.11948602814506112,0.18709859055502318
0.1137518834521649,0.17669309280377946
0.10598996884390835,0.18790155678492074
0.11067581729099704,0.18038713108833226
0.11819676130833855,0.18481911308883595
0.12070715191396189,0.1922030050950037
0.12297535194635281,0.18478697756465495
0.11243238957585469,0.17083360284892024
0.1005673183051783,0.1550775137807748
0.09646519879002191,0.16338169360958701
0.08542998065298289,0.148329099211858
0.08963471892787292,0.1374465579314193
0.08157387882869811,0.11865785489294434
0.08727806911761406,0.11543800387061791
0.08222327856972576,0.10378541211030862
0.0785746872697763,0.0971293471623368
0.08190534402094893,0.0851386545756577
0.08406578856892923,0.10196128245677993
0.07457799944543334,0.10606263025201075
0.07956814438559451,0.09145842739772313
0.0764728381981322,0.09220918348545136
0.08014640167748004,0.09522996660585244
0.08284584674732476,0.10184680592038993
0.06896999758759732,0.10131848827530124
0.07244803644951617,0.11567855390493431
0.060642795176894596,0.11724429999969566
0.06421401061845376,0.10865818309833232
0.07205508913970496,0.11049544022533196
0.06496914541243555,0.10830751742711743
0.0732908065257723,0.09812640559462125
0.056709014068188304,0.09962510295356487
0.05534567198276859,0.10956097152319032
0.0558301108074591,0.09280164998963836
0.0517614172260744,0.09490175079693408
0.04755939915637059,0.08745245663119733
0.05519257728943939,0.09305523353227832
0.053296832674891735,0.08756538583326047
0.06507595822633044,0.08783748789355639
0.05453630999171002,0.0906411947073881
0.04679782009917011,0.09965479547069334
0.0434389524565194,0.11696446520643844
0.0488990704669016,0.1090976759673627
0.04887889516156617,0.10928302077077941
0.05928198103486438,0.10218113823554176
0.05758620387766009,0.10943173104077329
0.054874796303378715,0.11124247214491226
0.06516305933978961,0.11296368186232231
0.06794922170813572,0.10269123968193157
0.060527122883132854,0.11314605329080787
0.05732642575677863,0.11253537911739996
0.06447824343389866,0.10374999124081359
0.051708585557637556,0.10129757746437426
0.046635876078342894,0.09614664981120748
0.04747785378033692,0.08651297841613356
0.04292338891168974,0.08409054231805868
0.03938902618903644,0.08523196265281269
0.03305027607352081,0.08322628160432441
0.02714418824143365,0.08454189245340953
0.04334095791638666,0.07872274467747963
0.06259448139039345,0.08740541670586088
0.04331334372960396,0.08026461738332533
0.056001202669453076,0.07379916427291212
0.0639422687871059,0.08128133669871175
0.07021639778626175,0.07799471449849436
0.06639766364965374,0.07669494536108172
0.06754511199870833,0.0831519327755839
0.07337556029470416,0.08675290319764864
0.061120187766951196,0.07526284489583156
0.059552509364874565,0.08281260009512748
0.07327060376110817,0.08474916557851252
0.08080152446393492,0.08590003427335681
0.07121904790816333,0.08126684551972972
0.05790739932846664,0.08348526168380044
0.05487488594203275,0.0910100426856434
0.05078318527809564,0.08929568174108476
0.07041523404366996,0.08908582068257456
0.044023178917692016,0.07843786431116156
0.054998468401164756,0.0831020858450828
0.05313671857993443,0.08605191818014009
0.054116120213264354,0.0940643465870574
0.05506135779179711,0.10005394821863103
0.04882028874456341,0.09568993523074132
0.043498962121235905,0.10493056343304369
0.0428157386996015,0.08853515877390161
0.04098133603927453,0.08724542479465301
0.03100589918926567,0.0978136688406526
0.026983476022844507,0.10290316298964071
0.014321813942734619,0.08373660829285987
0.0031831332973383496,0.08544506059265783
0.004518261348210031,0.08155692717284144
-0.003867496665658476,0.07570907988214136
-0.003897411683008814,0.09620372512595074
-0.006874915693118736,0.09430551458020042
0.0007729785431956583,0.10175698838014399
-0.003032465411663906,0.10185628660599365
-0.00032041059472544264,0.1045749322542509
0.0009535669368407808,0.09615457752322777
-0.008383333776052944,0.08826254472887556
0.007423089612692283,0.09010299337347057
0.007358598505985762,0.0867738738637861
-0.003761110989684472,0.07345989148616278
0.013055945445196514,0.07610703889877148
0.030594786296795264,0.0776769684622301
0.027324335872229176,0.06221989257603458
0.03719323916362112,0.06772750125508373
0.024810745796798494,0.07329099401311276
0.018642047285693086,0.08779014488297107
0.02254720782525662,0.09751707941385593
0.0344441885903309,0.09894510163650194
0.03947316225664104,0.08926036703991178
0.05171601041124979,0.10815428276518814
0.059737702468017476,0.10797888091753456
0.06351938744394184,0.10592267259059122
0.07533292360515544,0.11486569457747527
0.08787171084484927,0.11665807910667716
0.08134568889843617,0.11606031457774095
0.09482090732415031,0.12201213231263375
0.08278304468769442,0.12761604374899208
0.0900964775684513,0.13710609615130856
0.08155316163387857,0.14661358869347774
0.0945726237427459,0.13662095594071838
0.10382236706800978,0.1497510728523013
0.09560520317581706,0.1528486689770327
0.09344177333775075,0.1599143935463722
0.09822550609964875,0.17954938015712424
0.10642886748580929,0.1774903320869211
0.08662037588394104,0.1779867615841278
0.07542538824382401,0.16283953010140753
0.06894365801968147,0.1704931241576259
0.0559356267852953,0.17786020487503765
0.05188005031714759,0.20346004376010063
0.047498307551889635,0.21097288695674438
0.031128289479804328,0.20866766708588722
0.03524055834631373,0.21549405368733957
0.026453573788461023,0.21386634989332573
0.02746859367191179,0.2030484717509884
0.021191903291928698,0.20150813443005902
0.0128972725263808,0.20242247548512407
0.012177458017960524,0.2011303854407884
