X,Y
-0.007513365323712201,0.01238450872688688
-0.010366016591293603,0.004255808037380869
-0.0044965129496434995,-0.040384161312079704
-0.013010964902885565,-0.0031909181428667957
-0.03344034365922499,-0.042288659832723834
-0.05414257980627579,-0.04093473936636856
-0.05918061458958437,-0.03565039884852089
-0.06155771641716664,-0.054304319509409595
-0.031205894924473593,-0.029824474179708713
-0.03248950879200808,-0.04286569286238209
-0.07428976735961931,-0.07801183211557267
-0.09866027939641261,-0.11825194006165242
-0.11342610674059525,-0.12826836162231497
-0.1344575591467834,-0.11160923097503385
-0.18151711536053436,-0.14207406229045086
-0.18196669505581092,-0.17784296047031384
-0.20995719418362396,-0.23962342337039713
-0.30052582391223676,-0.25333001184024784
-0.3038938285259795,-0.13335498973956622
-0.2925037651023012,-0.18657093241017086
-0.2878707448598915,-0.1506558156185938
-0.2949948225370511,-0.13832450387758563
-0.3449752069120101,-0.1256936726576019
-0.32361481708799217,-0.13934826438448636
-0.3476677519954815,-0.14210721451754973
-0.35364300119260755,-0.16340194375886982
-0.3701928931461343,-0.18447592680898617
-0.38189010237866833,-0.18520173656476033
-0.39473601046544365,-0.18773197416828713
-0.4033954044404527,-0.17950681847136005
-0.4119549895099388,-0.17529660320127083
-0.3665324577799083,-0.19450770254416946
-0.35906933758039683,-0.17206166313753407
-0.40574864005932204,-0.17317578357120028
-0.4008808369314369,-0.21624438386178585
-0.407439381752435,-0.21369908693987608
-0.3907434745286815,-0.20233735893621
-0.33107339754357856,-0.17279153390650506
-0.31989117770977354,-0.20563596800561063
-0.3339407983941826,-0.18881738722242447
-0.27711809877732707,-0.18862326196740917
-0.24668472671886618,-0.17074084430464298
-0.27914773639335794,-0.15649080887679948
-0.29823758688584323,-0.1484198049935864
-0.3014156913488789,-0.1247835269069727
-0.2875444202797866,-0.09129043051079361
-0.3054907625226899,-0.08143572567154686
-0.3400557795413425,-0.09521805930338116
-0.285463370581879,-0.03876278572540991
-0.31954762430939126,-0.02104610062747636
-0.2981999088313966,-0.017805557993178938
-0.3220653641373112,-0.03980112738645293
-0.32153043028656675,-0.076160252619955
-0.30443189402126675,-0.015972126519496956
-0.3545755556468409,-0.059778999892236624
-0.3697608620371285,-0.10168128934466941
-0.3210372186393892,-0.12383718242109604
-0.35072549231474226,-0.15276916753756561
-0.3761638938652535,-0.13973264055299453
-0.40986118046602926,-0.1427459992905822
-0.3785178838847209,-0.08466662394585153
-0.38645220589915846,-0.07316519218256039
-0.3786927395076412,-0.1034798976875104
-0.3530928504698567,-0.11842252944668821
-0.3433510747703942,-0.08389055139284615
-0.32745881614527,-0.0611224816309784
-0.3088956443975217,-0.07713607206816647
-0.3127871939367746,-0.03419290324070794
-0.32916393469340066,-0.026021891494350764
-0.30883608709471894,-0.03407671210949534
-0.25932154493103404,-0.06350389497921723
-0.20927251657854695,-0.053753378688047
-0.17507165405141614,-0.06752937601770374
-0.14764266628833964,-0.1221370156402658
-0.11781358137748026,-0.10494653656254026
-0.08890400530693796,-0.09947471056699364
-0.10417472174574176,-0.1177985634173418
-0.049150135963853536,-0.15119173755414353
-0.08521089243087575,-0.10428611596025261
-0.09898047623673414,-0.10764362452027922
-0.10285740321865475,-0.07592904625105668
-0.09058188033545574,-0.09541491586451244
-0.057088438366494264,-0.08764577001788185
-0.005683925412103712,-0.07501211816896924
0.029210133891906725,-0.060713381894336005
-0.006005463123098659,-0.06508635152959025
0.0344167576049683,-0.08665631984318885
0.05101215611505219,-0.03820463697043494
0.03990247551299521,-0.014393637270566202
0.07786186652198974,-0.032117811541294214
0.07047392648263404,-0.03087083721721764
0.09049010915202729,-0.059047195651236305
0.07966777282149662,-0.028337762972497137
0.11019383580701853,0.0024865878484326386
0.17294549627635322,0.026998321626386677
0.15075199710829737,0.03799740464929147
0.17639412389872597,-0.026870160441659505
0.1755575068279256,-0.03065928751695259
0.18173707372722314,-0.0744837685996148
0.16630383320178035,-0.0842966374759474
0.19430975497157327,-0.07366678572373614
0.19249489029789568,-0.09271607314150046
0.23613543090066277,-0.10593341750538444
0.20540472889292613,-0.1257155139812327
0.19321474210722187,-0.16689420233794905
0.17477654148614827,-0.16579157841692427
0.1744123827252766,-0.13888568701077736
0.19984908484916103,-0.14368592775397446
0.20980304187730597,-0.11907975212175599
0.23254784301440834,-0.1729792473186645
0.2439231203445329,-0.18658646228364298
0.27785624108921714,-0.17955695714317588
0.26756113213264965,-0.1673736680432842
0.2684531790367134,-0.1912028813931812
0.34006866239504113,-0.20157762418481617
0.3435183290185773,-0.20538768400620222
0.307708787983927,-0.22229451697328367
0.3250745638294676,-0.1959259068415237
0.32039197983393414,-0.265518368844589
0.26510890509991203,-0.337698449713751
0.1814154295380135,-0.3416913035922993
0.16750583517072876,-0.35519327458282757
0.18199902254308115,-0.3117415135754704
0.16412985920748122,-0.35933758782216724
0.15669402550248385,-0.3399655839851857
0.18098767456386858,-0.3458887907401736
0.18556585537147322,-0.3577872123037183
0.1775911801371976,-0.39378529869130147
0.17378300890332957,-0.3553743154960692
0.15569969326729444,-0.33578183442458337
0.1476637209612892,-0.3094190888232599
